bond_id,source_dataset,isin,issuer_name,issuer_type,country,currency,amount_issued,amount_issued_usd,issue_date,issue_year,maturity_date,maturity_year,use_of_proceeds,external_review_type,certification,claimed_impact_co2_tons,actual_impact_co2_tons,impact_source
WB-XS2443432526,,XS2443432526,IBRD,Multilateral Dev Bank,World,SEK,4000000000.0,434584211.6,2022-02-10,2022.0,2028-08-10,2028.0,Green,,World Bank Green Bond,,,
WB-XS2439227047,,XS2439227047,IBRD,Multilateral Dev Bank,World,MXN,1250000000.0,60735039.75,2022-02-09,2022.0,2029-02-09,2029.0,Green ,,World Bank Green Bond,,,
WB-XS2431025613,,XS2431025613,IBRD,Multilateral Dev Bank,World,ZAR,350000000.0,22335673.26,2022-01-21,2022.0,2027-01-21,2027.0,Green,,World Bank Green Bond,,,
WB-XS2431024996,,XS2431024996,IBRD,Multilateral Dev Bank,World,RUB,2000000000.0,26136957.66,2022-01-21,2022.0,2027-01-21,2027.0,Green,,World Bank Green Bond,,,
WB-XS2431029953,,XS2431029953,IBRD,Multilateral Dev Bank,World,INR,2000000000.0,26881720.43,2022-01-21,2022.0,2027-01-21,2027.0,Green,,World Bank Green Bond,,,
WB-XS2431024210,,XS2431024210,IBRD,Multilateral Dev Bank,World,IDR,400000000000.0,27799013.14,2022-01-21,2022.0,2027-01-21,2027.0,Green,,World Bank Green Bond,,,
WB-XS2431032403,,XS2431032403,IBRD,Multilateral Dev Bank,World,BRL,150000000.0,26315789.47,2022-01-21,2022.0,2027-01-21,2027.0,Green,,World Bank Green Bond,,,
WB-XS2413639704,,XS2413639704,IBRD,Multilateral Dev Bank,World,CLP,25000000000.0,29913251.57,2021-11-30,2021.0,2026-11-30,2026.0,Green,,World Bank Green Bond,,,
WB-XS2393510008,,XS2393510008,IBRD,Multilateral Dev Bank,World,COP,150000000000.0,39015762.37,2021-10-07,2021.0,2026-10-07,2026.0,Green,,World Bank Green Bond,,,
WB-XS2393511071,,XS2393511071,IBRD,Multilateral Dev Bank,World,MXN,1500000000.0,73964497.04,2021-10-07,2021.0,2026-10-07,2026.0,Green,,World Bank Green Bond,,,
WB-XS2393509414,,XS2393509414,IBRD,Multilateral Dev Bank,World,RUB,3500000000.0,48129812.98,2021-10-07,2021.0,2026-10-07,2026.0,Green,,World Bank Green Bond,,,
WB-XS2390291750,,XS2390291750,IBRD,Multilateral Dev Bank,World,NZD,241000000.0,170314700.0,2021-09-30,2021.0,2036-09-30,2036.0,Green,,World Bank Green Bond,,,
WB-XS2043956676,,XS2043956676,IBRD,Multilateral Dev Bank,World,MXN,30000000.0,1543766.0,2019-09-12,2019.0,2029-09-12,2029.0,Green ,,World Bank Green Bond,,,
WB-XS2017796694,,XS2017796694,IBRD,Multilateral Dev Bank,World,MXN,1920000000.0,100600000.0,2019-06-26,2019.0,2029-06-26,2029.0,Green ,,World Bank Green Bond,,,
WB-XS2008827177,,XS2008827177,IBRD,Multilateral Dev Bank,World,JPY,1000000000.0,9180000.0,2019-06-20,2019.0,2024-06-21,2024.0,Green ,,World Bank Green Bond,,,
WB-US45905U2W30,,US45905U2W30,IBRD,Multilateral Dev Bank,World,USD,1884000.0,1884000.0,2019-04-30,2019.0,2024-04-15,2024.0,Green ,,World Bank Green Bond,,,
WB-XS1975868693,,XS1975868693,IBRD,Multilateral Dev Bank,World,GBP,27000000.0,35340000.0,2019-04-04,2019.0,2024-04-04,2024.0,Green ,,World Bank Green Bond,,,
WB-XS1912495691,,XS1912495691,IBRD,Multilateral Dev Bank,World,EUR,250000000.0,285800000.0,2019-04-03,2019.0,2027-11-22,2027.0,Green,,World Bank Green Bond,,,
WB-US45905U2L74,,US45905U2L74,IBRD,Multilateral Dev Bank,World,USD,3902000.0,3900000.0,2019-03-22,2019.0,2024-03-15,2024.0,Green,,World Bank Green Bond,,,
WB-XS1863327331,,XS1863327331,IBRD,Multilateral Dev Bank,World,INR,160000000.0,2278400.62,2019-03-15,2019.0,2023-08-07,2023.0,Green,,World Bank Green Bond,,,
WB-US45905UZT41,,US45905UZT41,IBRD,Multilateral Dev Bank,World,USD,500000000.0,500000000.0,2016-11-22,2016.0,2021-11-22,2021.0,Green,,World Bank Green Bond,,,
WB-XS1517268105,,XS1517268105,IBRD,Multilateral Dev Bank,World,USD,100000000.0,100000000.0,2016-11-14,2016.0,2019-12-15,2019.0,Green,,World Bank Green Bond,,,
WB-US45905UYK41,,US45905UYK41,IBRD,Multilateral Dev Bank,World,USD,1030000.0,1030000.0,2016-09-30,2016.0,2026-09-30,2026.0,Green,,World Bank Green Bond,,,
WB-US45905URZ92,,US45905URZ92,IBRD,Multilateral Dev Bank,World,USD,29687000.0,29687000.0,2015-05-22,2015.0,2025-05-22,2025.0,Green,,World Bank Green Bond,,,
WB-XS1218772793,,XS1218772793,IBRD,Multilateral Dev Bank,World,INR,63000000.0,1012294.26,2015-05-21,2015.0,2020-05-22,2020.0,Green,,World Bank Green Bond,,,
WB-XS1225604815,,XS1225604815,IBRD,Multilateral Dev Bank,World,USD,50000000.0,50000000.0,2015-05-15,2015.0,2025-05-15,2025.0,Green,,World Bank Green Bond,,,
WB-XS1233786950,,XS1233786950,IBRD,Multilateral Dev Bank,World,MXN,263000000.0,17372565.0,2015-05-08,2015.0,2015-05-18,2015.0,Green,,World Bank Green Bond,,,
WB-XS1225179420,,XS1225179420,IBRD,Multilateral Dev Bank,World,USD,80000000.0,80000000.0,2015-05-08,2015.0,2025-05-08,2025.0,Green,,World Bank Green Bond,,,
WB-XS1222512094,,XS1222512094,IBRD,Multilateral Dev Bank,World,USD,10000000.0,10000000.0,2015-04-30,2015.0,2022-05-03,2022.0,Green,,World Bank Green Bond,,,
WB-XS1201913651,,XS1201913651,IBRD,Multilateral Dev Bank,World,USD,103280000.0,103280000.0,2015-04-30,2015.0,2023-05-12,2023.0,Green,,World Bank Green Bond,,,
WB-XS1202767866,,XS1202767866,IBRD,Multilateral Dev Bank,World,INR,63000000.0,1006470.17,2015-04-20,2015.0,2020-04-21,2020.0,Green,,World Bank Green Bond,,,
WB-XS1205479170,,XS1205479170,IBRD,Multilateral Dev Bank,World,USD,10000000.0,10000000.0,2015-04-10,2015.0,2022-04-11,2022.0,Green,,World Bank Green Bond,,,
WB-XS1207782266,,XS1207782266,IBRD,Multilateral Dev Bank,World,USD,40000000.0,40000000.0,2015-04-10,2015.0,2022-04-11,2022.0,Green,,World Bank Green Bond,,,
WB-XS1196790445,,XS1196790445,IBRD,Multilateral Dev Bank,World,INR,63000000.0,1012780.32,2015-03-30,2015.0,2020-03-30,2020.0,Green,,World Bank Green Bond,,,
WB-US45905URQ93,,US45905URQ93,IBRD,Multilateral Dev Bank,World,USD,35000000.0,35000000.0,2015-03-30,2015.0,2018-03-30,2018.0,Green,,World Bank Green Bond,,,
WB-XS1201896468,,XS1201896468,IBRD,Multilateral Dev Bank,World,INR,110000000.0,1767636.0,2015-03-27,2015.0,2020-03-27,2020.0,Green,,World Bank Green Bond,,,
WB-XS1199554087,,XS1199554087,IBRD,Multilateral Dev Bank,World,USD,13750000.0,13750000.0,2015-03-20,2015.0,2022-03-21,2022.0,Green,,World Bank Green Bond,,,
WB-XS1177458723,,XS1177458723,IBRD,Multilateral Dev Bank,World,INR,250000000.0,4067680.0,2015-02-26,2015.0,2020-02-26,2020.0,Green,,World Bank Green Bond,,,
WB-XS1179276958,,XS1179276958,IBRD,Multilateral Dev Bank,World,INR,436000000.0,7101555.5,2015-02-26,2015.0,2020-02-27,2020.0,Green,,World Bank Green Bond,,,
WB-XS1192988738,,XS1192988738,IBRD,Multilateral Dev Bank,World,EUR,30000000.0,34230000.0,2015-02-25,2015.0,2045-02-25,2045.0,Green,,World Bank Green Bond,,,
WB-XS1161418501,,XS1161418501,IBRD,Multilateral Dev Bank,World,INR,348500000.0,5507591.39,2015-01-29,2015.0,2020-01-30,2020.0,Green,,World Bank Green Bond,,,
WB-XS1128441711,,XS1128441711,IBRD,Multilateral Dev Bank,World,USD,91040000.0,91040000.0,2015-01-12,2015.0,2022-01-12,2022.0,Green,,World Bank Green Bond,,,
WB-US45905UQU15,,US45905UQU15,IBRD,Multilateral Dev Bank,World,USD,20000000.0,20000000.0,2014-11-28,2014.0,2034-11-28,2034.0,Green,,World Bank Green Bond,,,
WB-XS1128972244,,XS1128972244,IBRD,Multilateral Dev Bank,World,USD,22753000.0,22750000.0,2014-10-27,2014.0,2021-03-01,2021.0,Green,,World Bank Green Bond,,,
WB-US45905UQN71,,US45905UQN71,IBRD,Multilateral Dev Bank,World,USD,50000000.0,50000000.0,2014-10-20,2014.0,2016-10-20,2016.0,Green,,World Bank Green Bond,,,
WB-US45905UQM98,,US45905UQM98,IBRD,Multilateral Dev Bank,World,USD,1123000.0,1120000.0,2014-10-15,2014.0,2024-10-15,2024.0,Green,,World Bank Green Bond,,,
WB-XS0739611571,,XS0739611571,IBRD,Multilateral Dev Bank,World,PLN,25000000.0,7467144.56,2014-10-14,2014.0,2019-01-31,2019.0,Green,,World Bank Green Bond,,,
WB-XS1115487065,,XS1115487065,IBRD,Multilateral Dev Bank,World,EUR,10000000.0,12876641.77,2014-10-07,2014.0,2026-10-07,2026.0,Green,,World Bank Green Bond,,,
WB-US45905U7B48,,US45905U7B48,IBRD,Multilateral Dev Bank,World,USD,30000000.0,30000000.0,2014-09-30,2014.0,2024-09-30,2024.0,Green,,World Bank Green Bond,,,
WB-US45905UQH04,,US45905UQH04,IBRD,Multilateral Dev Bank,World,USD,5000000.0,5000000.0,2014-09-26,2014.0,2024-09-26,2024.0,Green,,World Bank Green Bond,,,
WB-US45905UQE72,,US45905UQE72,IBRD,Multilateral Dev Bank,World,USD,250000000.0,250000000.0,2014-09-23,2014.0,2016-09-23,2016.0,Green,,World Bank Green Bond,,,
WB-US45905UKM52,,US45905UKM52,IBRD,Multilateral Dev Bank,World,USD,50000000.0,50000000.0,2012-03-01,2012.0,2015-06-20,2015.0,Green,,World Bank Green Bond,,,
WB-XS0739956042,,XS0739956042,IBRD,Multilateral Dev Bank,World,USD,10000000.0,10000000.0,2012-02-06,2012.0,2017-02-06,2017.0,Green,,World Bank Green Bond,,,
WB-US45905UKC70,,US45905UKC70,IBRD,Multilateral Dev Bank,World,USD,110000000.0,110000000.0,2012-01-04,2012.0,2013-12-16,2013.0,Green,,World Bank Green Bond,,,
WB-XS0698530564,,XS0698530564,IBRD,Multilateral Dev Bank,World,AUD,13000000.0,13292500.0,2011-11-28,2011.0,2016-11-28,2016.0,Green,,World Bank Green Bond,,,
WB-XS0684954232,,XS0684954232,IBRD,Multilateral Dev Bank,World,AUD,10000000.0,9765000.0,2011-10-05,2011.0,2021-10-06,2021.0,Green,,World Bank Green Bond,,,
WB-US45905UJC99,,US45905UJC99,IBRD,Multilateral Dev Bank,World,USD,7690000.0,7690000.0,2011-08-11,2011.0,2021-08-11,2021.0,Green,,World Bank Green Bond,,,
WB-XS0654310415,,XS0654310415,IBRD,Multilateral Dev Bank,World,CAD,10000000.0,10571000.0,2011-08-08,2011.0,2021-08-09,2021.0,Green,,World Bank Green Bond,,,
WB-XS0647664142,,XS0647664142,IBRD,Multilateral Dev Bank,World,EUR,20000000.0,28980000.0,2011-07-13,2011.0,2016-07-13,2016.0,Green,,World Bank Green Bond,,,
WB-US45905U6K55,,US45905U6K55,IBRD,Multilateral Dev Bank,World,USD,1055000.0,1060000.0,2018-11-27,2018.0,2023-11-15,2023.0,Green,,World Bank Green Bond,,,
WB-XS1856338022,,XS1856338022,IBRD,Multilateral Dev Bank,World,SEK,600000000.0,66792831.0,2018-10-11,2018.0,2023-07-17,2023.0,Green,,World Bank Green Bond,,,
WB-XS1891127851,,XS1891127851,IBRD,Multilateral Dev Bank,World,IDR,60000000000.0,4026305.19,2018-10-10,2018.0,2023-10-10,2023.0,Green,,World Bank Green Bond,,,
WB-US45905UX338,,US45905UX338,IBRD,Multilateral Dev Bank,World,USD,200000000.0,200000000.0,2018-10-03,2018.0,2020-10-01,2020.0,Green,,World Bank Green Bond,,,
WB-US45905UW751,,US45905UW751,IBRD,Multilateral Dev Bank,World,USD,7410000.0,7410000.0,2018-09-28,2018.0,2023-09-15,2023.0,Green,,World Bank Green Bond,,,
WB-XS1856280786,,XS1856280786,IBRD,Multilateral Dev Bank,World,ZAR,110000000.0,8104922.0,2018-07-24,2018.0,2023-07-24,2023.0,Green ,,World Bank Green Bond,,,
WB-XS1816289364,,XS1816289364,IBRD,Multilateral Dev Bank,World,AUD,3000000.0,3766043.88,2018-06-04,2018.0,2023-06-05,2023.0,Green,,World Bank Green Bond,,,
WB-XS0633090799,,XS0633090799,IBRD,Multilateral Dev Bank,World,USD,10000000.0,10000000.0,2011-06-13,2011.0,2016-06-14,2016.0,Green,,World Bank Green Bond,,,
WB-US45905UHT43,,US45905UHT43,IBRD,Multilateral Dev Bank,World,USD,2140000.0,2140000.0,2011-05-24,2011.0,2021-05-24,2021.0,Green,,World Bank Green Bond,,,
WB-XS0615756854,,XS0615756854,IBRD,Multilateral Dev Bank,World,USD,10000000.0,10000000.0,2011-04-14,2011.0,2016-04-15,2016.0,Green ,,World Bank Green Bond,,,
WB-XS0605503100,,XS0605503100,IBRD,Multilateral Dev Bank,World,USD,10000000.0,10000000.0,2011-03-17,2011.0,2016-03-17,2016.0,Green,,World Bank Green Bond,,,
WB-XS0595272310,,XS0595272310,IBRD,Multilateral Dev Bank,World,USD,20000000.0,20000000.0,2011-02-25,2011.0,2016-02-25,2016.0,Green,,World Bank Green Bond,,,
WB-XS0592318397,,XS0592318397,IBRD,Multilateral Dev Bank,World,USD,10000000.0,10000000.0,2011-02-18,2011.0,2016-02-18,2016.0,Green,,World Bank Green Bond,,,
WB-XS0587411249,,XS0587411249,IBRD,Multilateral Dev Bank,World,USD,30000000.0,30000000.0,2011-02-17,2011.0,2016-02-17,2016.0,Green,,World Bank Green Bond,,,
WB-XS0577437436,,XS0577437436,IBRD,Multilateral Dev Bank,World,USD,30000000.0,30000000.0,2011-01-25,2011.0,2016-04-25,2016.0,Green,,World Bank Green Bond,,,
WB-XS0580161361,,XS0580161361,IBRD,Multilateral Dev Bank,World,USD,10000000.0,10000000.0,2011-01-20,2011.0,2016-01-21,2016.0,Green,,World Bank Green Bond,,,
WB-XS0579623991,,XS0579623991,IBRD,Multilateral Dev Bank,World,USD,10000000.0,10000000.0,2011-01-20,2011.0,2016-01-21,2016.0,Green,,World Bank Green Bond,,,
WB-XS0578137688,,XS0578137688,IBRD,Multilateral Dev Bank,World,USD,5000000.0,5000000.0,2011-01-18,2011.0,2021-01-19,2021.0,Green,,World Bank Green Bond,,,
WB-XS0571376739,,XS0571376739,IBRD,Multilateral Dev Bank,World,USD,10000000.0,10000000.0,2010-12-21,2010.0,2015-12-22,2015.0,Green,,World Bank Green Bond,,,
WB-US45905UHN72,,US45905UHN72,IBRD,Multilateral Dev Bank,World,USD,10000000.0,10000000.0,2010-12-20,2010.0,2016-10-20,2016.0,Green ,,World Bank Green Bond,,,
WB-XS0563580058,,XS0563580058,IBRD,Multilateral Dev Bank,World,USD,10000000.0,10000000.0,2010-11-30,2010.0,2015-11-30,2015.0,Green,,World Bank Green Bond,,,
WB-XS0554299015,,XS0554299015,IBRD,Multilateral Dev Bank,World,AUD,30000000.0,29800000.0,2010-11-16,2010.0,2015-11-16,2015.0,Green,,World Bank Green Bond,,,
WB-XS0556058153,,XS0556058153,IBRD,Multilateral Dev Bank,World,MYR,12000000.0,3858520.9,2010-11-09,2010.0,2015-11-09,2015.0,Green,,World Bank Green Bond,,,
WB-XS0554265032,,XS0554265032,IBRD,Multilateral Dev Bank,World,SEK,100000000.0,15082956.26,2010-11-02,2010.0,2020-11-02,2020.0,Green,,World Bank Green Bond,,,
"KAPSARC-2022-Andorra,_Principality_of-Sustainability_Bond",,,"Andorra, Principality of",Not Applicable,"Andorra, Principality of",Not Applicable,522897689.0,522897689.0,2022-01-01,2022.0,,,Not Applicable,,,,,
KAPSARC-2020-Argentina-Social_Bond,,,Argentina,Not Applicable,Argentina,Not Applicable,0.0,0.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2021-Argentina-Social_Bond,,,Argentina,Not Applicable,Argentina,Not Applicable,12426914.0,12426914.0,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2023-Argentina-Sustainability_Bond,,,Argentina,Not Applicable,Argentina,Not Applicable,146799836.0,146799836.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2022-Argentina-Linked_Bond,,,Argentina,Not Applicable,Argentina,Not Applicable,120000000.0,120000000.0,2022-01-01,2022.0,,,Not Applicable,,,,,
KAPSARC-2024-Australia-Green_Bonds,,,Australia,Not Applicable,Australia,Not Applicable,12871294620.0,12871294620.0,2024-01-01,2024.0,,,Not Applicable,,,,,
KAPSARC-2019-Australia-Social_Bond,,,Australia,Not Applicable,Australia,Not Applicable,422608606.0,422608606.0,2019-01-01,2019.0,,,Not Applicable,,,,,
KAPSARC-2018-Australia-Sustainability_Bond,,,Australia,Not Applicable,Australia,Not Applicable,1024859401.0,1024859401.0,2018-01-01,2018.0,,,Not Applicable,,,,,
KAPSARC-2023-Australia-Sustainability_Bond,,,Australia,Not Applicable,Australia,Not Applicable,1624696645.0,1624696645.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2023-Australia-Linked_Bond,,,Australia,Not Applicable,Australia,Not Applicable,228823575.0,228823575.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2017-Austria-Green_Bonds,,,Austria,Not Applicable,Austria,Not Applicable,1521003167.0,1521003167.0,2017-01-01,2017.0,,,Not Applicable,,,,,
KAPSARC-2020-Austria-Social_Bond,,,Austria,Not Applicable,Austria,Not Applicable,136315.0,136315.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2021-Austria-Social_Bond,,,Austria,Not Applicable,Austria,Not Applicable,522897689.0,522897689.0,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2019-Austria-Sustainability_Bond,,,Austria,Not Applicable,Austria,Not Applicable,522897689.0,522897689.0,2019-01-01,2019.0,,,Not Applicable,,,,,
KAPSARC-2022-Austria-Sustainability_Bond,,,Austria,Not Applicable,Austria,Not Applicable,609015318.0,609015318.0,2022-01-01,2022.0,,,Not Applicable,,,,,
KAPSARC-2023-Austria-Linked_Bond,,,Austria,Not Applicable,Austria,Not Applicable,366028382.0,366028382.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2018-Belgium-Green_Bonds,,,Belgium,Not Applicable,Belgium,Not Applicable,12917675770.0,12917675770.0,2018-01-01,2018.0,,,Not Applicable,,,,,
KAPSARC-2020-Belgium-Green_Bonds,,,Belgium,Not Applicable,Belgium,Not Applicable,1376947130.0,1376947130.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2020-Belgium-Social_Bond,,,Belgium,Not Applicable,Belgium,Not Applicable,47583689770.0,47583689770.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2023-Belgium-Social_Bond,,,Belgium,Not Applicable,Belgium,Not Applicable,4166982765.0,4166982765.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2024-Belgium-Social_Bond,,,Belgium,Not Applicable,Belgium,Not Applicable,2363497556.0,2363497556.0,2024-01-01,2024.0,,,Not Applicable,,,,,
KAPSARC-2018-Belgium-Sustainability_Bond,,,Belgium,Not Applicable,Belgium,Not Applicable,522897689.0,522897689.0,2018-01-01,2018.0,,,Not Applicable,,,,,
KAPSARC-2020-Belgium-Sustainability_Bond,,,Belgium,Not Applicable,Belgium,Not Applicable,2426245279.0,2426245279.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2022-Belgium-Sustainability_Bond,,,Belgium,Not Applicable,Belgium,Not Applicable,1830141913.0,1830141913.0,2022-01-01,2022.0,,,Not Applicable,,,,,
KAPSARC-2023-Bermuda-Green_Bonds,,,Bermuda,Not Applicable,Bermuda,Not Applicable,1006782920.0,1006782920.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2023-Bermuda-Linked_Bond,,,Bermuda,Not Applicable,Bermuda,Not Applicable,150000000.0,150000000.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2023-Bolivia-Sustainability_Bond,,,Bolivia,Not Applicable,Bolivia,Not Applicable,56538610.0,56538610.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2022-Brazil-Green_Bonds,,,Brazil,Not Applicable,Brazil,Not Applicable,2575400339.0,2575400339.0,2022-01-01,2022.0,,,Not Applicable,,,,,
KAPSARC-2020-Brazil-Social_Bond,,,Brazil,Not Applicable,Brazil,Not Applicable,8647156.0,8647156.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2024-Brazil-Sustainability_Bond,,,Brazil,Not Applicable,Brazil,Not Applicable,2000000000.0,2000000000.0,2024-01-01,2024.0,,,Not Applicable,,,,,
KAPSARC-2020-Brazil-Sustainability_Bond,,,Brazil,Not Applicable,Brazil,Not Applicable,411463393.0,411463393.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2012-British_Virgin_Islands-Green_Bonds,,,British Virgin Islands,Not Applicable,British Virgin Islands,Not Applicable,276590742.0,276590742.0,2012-01-01,2012.0,,,Not Applicable,,,,,
KAPSARC-2017-British_Virgin_Islands-Green_Bonds,,,British Virgin Islands,Not Applicable,British Virgin Islands,Not Applicable,500000000.0,500000000.0,2017-01-01,2017.0,,,Not Applicable,,,,,
KAPSARC-2018-British_Virgin_Islands-Green_Bonds,,,British Virgin Islands,Not Applicable,British Virgin Islands,Not Applicable,2605933627.0,2605933627.0,2018-01-01,2018.0,,,Not Applicable,,,,,
KAPSARC-2020-British_Virgin_Islands-Green_Bonds,,,British Virgin Islands,Not Applicable,British Virgin Islands,Not Applicable,1423659618.0,1423659618.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2021-British_Virgin_Islands-Sustainability_Bond,,,British Virgin Islands,Not Applicable,British Virgin Islands,Not Applicable,300000000.0,300000000.0,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2021-Burkina_Faso-Social_Bond,,,Burkina Faso,Not Applicable,Burkina Faso,Not Applicable,1168444847.0,1168444847.0,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2014-Canada-Green_Bonds,,,Canada,Not Applicable,Canada,Not Applicable,1159388572.0,1159388572.0,2014-01-01,2014.0,,,Not Applicable,,,,,
KAPSARC-2015-Canada-Green_Bonds,,,Canada,Not Applicable,Canada,Not Applicable,458227848.0,458227848.0,2015-01-01,2015.0,,,Not Applicable,,,,,
KAPSARC-2021-Canada-Green_Bonds,,,Canada,Not Applicable,Canada,Not Applicable,15792131150.0,15792131150.0,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2023-Canada-Green_Bonds,,,Canada,Not Applicable,Canada,Not Applicable,7178352331.0,7178352331.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2024-Canada-Green_Bonds,,,Canada,Not Applicable,Canada,Not Applicable,19299611550.0,19299611550.0,2024-01-01,2024.0,,,Not Applicable,,,,,
KAPSARC-2018-Canada-Social_Bond,,,Canada,Not Applicable,Canada,Not Applicable,688515560.0,688515560.0,2018-01-01,2018.0,,,Not Applicable,,,,,
KAPSARC-2024-Canada-Social_Bond,,,Canada,Not Applicable,Canada,Not Applicable,522897689.0,522897689.0,2024-01-01,2024.0,,,Not Applicable,,,,,
KAPSARC-2023-Canada-Sustainability_Bond,,,Canada,Not Applicable,Canada,Not Applicable,3342213193.0,3342213193.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2021-Canada-Linked_Bond,,,Canada,Not Applicable,Canada,Not Applicable,2300984528.0,2300984528.0,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2019-Cayman_Islands-Green_Bonds,,,Cayman Islands,Not Applicable,Cayman Islands,Not Applicable,3300615255.0,3300615255.0,2019-01-01,2019.0,,,Not Applicable,,,,,
KAPSARC-2022-Cayman_Islands-Green_Bonds,,,Cayman Islands,Not Applicable,Cayman Islands,Not Applicable,6991029916.0,6991029916.0,2022-01-01,2022.0,,,Not Applicable,,,,,
KAPSARC-2023-Cayman_Islands-Green_Bonds,,,Cayman Islands,Not Applicable,Cayman Islands,Not Applicable,10982210670.0,10982210670.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2014-Cayman_Islands-Social_Bond,,,Cayman Islands,Not Applicable,Cayman Islands,Not Applicable,500000000.0,500000000.0,2014-01-01,2014.0,,,Not Applicable,,,,,
KAPSARC-2022-Cayman_Islands-Social_Bond,,,Cayman Islands,Not Applicable,Cayman Islands,Not Applicable,1016123051.0000001,1016123051.0000001,2022-01-01,2022.0,,,Not Applicable,,,,,
KAPSARC-2020-Cayman_Islands-Sustainability_Bond,,,Cayman Islands,Not Applicable,Cayman Islands,Not Applicable,920800000.0,920800000.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2021-Cayman_Islands-Sustainability_Bond,,,Cayman Islands,Not Applicable,Cayman Islands,Not Applicable,6831757479.0,6831757479.0,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2024-Cayman_Islands-Sustainability_Bond,,,Cayman Islands,Not Applicable,Cayman Islands,Not Applicable,8730000000.0,8730000000.0,2024-01-01,2024.0,,,Not Applicable,,,,,
